id,input,output,remark
90757,Shouryapuram,शौर्यपुरअम,normal
965940,Sidng,सिडंग,normal
1236400,Siddapoor,सिद्दपुर,normal
1241713,Sindhian,सिंधीअन,normal
1244310,Shivragadh,शिवरगढ़,normal
1244313,Shivuini,शिवइनि,normal
1244315,Shiyalbat,शियअलबत,normal
1244319,Shobhavadala,शोभअवदलअ,normal
1244340,Shudavad,शुदअवअद,normal
1244341,Shultanabad,सुल्तअनअबअद,normal
1244373,Simrolibava,सिमरोलीबअवअ,normal
1244388,Sindwa,सिंद्वअ,normal
1244394,Singampally,सिंगमपल्ली,normal
1244396,Singangaon,सिन्गंगओं,normal
1346040,Singarbhata,सिंगअरभअट,normal
1347437,Shivannagudem,शिवन्नअगुडेम,normal
1347446,Sildhar,सिलधर,normal
1347449,Sindhrimala,सिंध्रिमलअ,normal
1374169,Sidingsahjanwa,सिडिंग्सहजनवअ,normal
1497196,Sindurei,सिंदूरी,normal
185005,Shvetha,श्वेतअ,normal
204898,Shreepally,श्रीपल्ली,normal
356360,Sichapith,सींचपीठ,normal
356481,Sicpa,सिकपअ,normal
357167,Siddaiahnadoddi,सिद्दअनअदोद्डी,normal
383107,Siktoda,सिकतोड़अ,normal
383146,Sikun,सिकुन,normal
383549,Silakeri,सिलकेरी,normal
384114,Silbarighat,सिलबरीघअट,normal
385790,Siljan,सिलजन,normal
386262,Silkhabori,सिलखबोरी,normal
387330,Silphore,सिल्फोरे,normal
407803,Sigauli,सिगौली,normal
572660,Shivbadan,शिवबदन,normal
716732,Smasthe,समस्ते,normal
467343,Smoki'n,स्मोकी'न,special
1247180,Slumber,सलूम्बर,normal
414203,Sinjee,सिंजी,normal
414905,Sinthiluppu,सिन्ठिलुप्पु,normal
415929,Siponsila,सीपोनसीलअ,normal
415933,Sipoonsila,सीपूनसिलअ,normal
457058,Slmg,स्लंग,normal
598958,Sivasailanathar,सिवसैलअनअथ,normal
599100,Singeeswara,सृंगीश्वरअ,normal
81102,Snakotter,स्नअकोत्तर,normal
1241950,Singireddypalli,सिणगिरेड्डीपल्ली,normal
1244444,Sivaipally,सीवीपल्ली,normal
439672,Sivamarut,सिवअमृत,normal
440776,Sivankavil,सिवअंकवील,normal
1244445,Sivnala,सिवनअलअ,normal
1105861,Sitharpatti,सिथअरपट्टी,normal
1244459,Soianjana,सोयंजनअ,normal
1245447,Sinhn,सिंहं,normal
14376,Singhabhedi,सिंघभेदी,normal
1447389,Sitalay,सीतलअय,normal
1786521,Sirawar,सिरअवर,normal
1844644,Sirugapatti,सिरुगअपट्टी,normal
1844649,Sithaimoor,सिथैमूर,normal
1844655,Sivaviduthi,सीवविदुथी,normal
1844656,Solagankudikadu,सोलगअंकुडीकडू,normal
308634,Sobharan,सोभअरं,normal
404769,Singarkone,सिंगरकोने,normal
404814,Singarpure,सिंगअरपुर,normal
404871,Singasar,सिंगसर,normal
404896,Singataluru,सिंगतअलुरु,normal
410179,Singheebus,सिंगहीबुस,normal
411171,Singijuba,सिंगिजुबअ,normal
412663,Singoritoli,सिंगोरिटोली,normal
412958,Singrimtam,सिंगरिम्टम,normal
413004,Singsal,सिंगसल,normal
413096,Singtor,सिंगटोर,normal
419001,Sirdhartha,सिर्द्धअर्थ,normal
419206,Sireshgurh,सिरेशगढ़,normal
421670,Siriwanikunta,सिरिवअनिकुंटअ,normal
424150,Siruvanthe,सिरुवंठे,normal
424643,Sisapeeth,सिसपीठ,normal
424894,Sishidiya,सिशोदियअ,normal
431928,Sittankadu,सित्तनकअदु,normal
443011,Sivathan,सिवथअन,normal
449299,Skillcar,स्किल्ल्सअर,normal
463102,SmartAMS,समरतंस,normal
463863,Smastm,समस्तम,normal
463883,Smato,समतो,normal
482000,Sofique,सोफिके,normal
483800,Sogarposi,सगरपोसी,normal
487589,Sohlait,सोहलअइट,normal
488734,Sokchan,सकचन,normal
488977,Sokiting,सॉकिटिंग,normal
489309,Solabindha,सोलबिंदअ,normal
489431,Solagore,सोलगोरे,normal
524921,Sivakannu,सीवकणु,normal
559413,Singarerni,सिंगरेरनी,normal
756732,Soharati,सोहरति,normal
856827,Smurty,स्मुर्ती,normal
937516,Singreni,सिंगरेनी,normal
1236410,Singoriya,सिंगोरियअ,normal
1236423,Sogave,सोगवे,normal
1244277,Singitana,सिंगीतनअ,normal
1244412,Singonda,सिंगोड़अ,normal
1244421,Sirasgao,सिरसगअओ,normal
1276594,Snatkoter,स्नअतकोतर,normal
1346044,Sipamaheri,सिपअमहेरी,normal
1431875,Sinjuvad,सिंजवअद,normal
1584034,Singhamunda,सिंघमुंडअ,normal
168277,Sohaur,सोहौर,normal
183014,Siruvatchi,सिरुवअची,normal
183036,Skavanur,स्कअवअनुर,normal
386506,Snscriptions,संस्क्रिप्शन्स,normal
405077,Singee,सिंगी,normal
408545,Singhaberi,सिंघअबेरी,normal
408551,Singhachaur,सिंघचौर,normal
425330,Sisireswara,सीसीरेस्वर,normal
425410,Sisney,सिस्ने,normal
426170,Sisuananta,सिसुअनंतअ,normal
428325,Sitalayyanagiri,सीतलैयअनअगिरि,normal
428326,Sitalbach,सीतअलबअच,normal
430915,Sithalampattu,सिथलअमपट्टू,normal
431216,Sithathikadu,सिथतिकडू,normal
431897,Sittalamata,सिटलमटअ,normal
445930,Sizua,सिजुआ,normal
448929,Skherolpathana,सखेरोलपठअनअ,normal
477092,Snsum,संसूम,normal
477880,Soben,सोबन,normal
478485,Sobhagyapuram,सौभअग्यपुरम,normal
480188,Socyto,सौयतो,normal
480624,Soddya,सड्यअ,normal
480819,Sodhakor,सोढ़अकोर,normal
596003,Solachana,सोलचनअ,normal
819224,Srarda,श्रर्दअ,normal
886725,Sriramesh,श्रीरअमेश,normal
903609,Sozhiswarar,सोज़हीस्वरअर,normal
964301,Subachanirpath,सुबचनिरपअठ,normal
945147,StyleO2,स्ट्य्लेओं2,alphanum
1228796,Stockmen,स्टॉकमैन,normal
1365768,Sprince,स्प्रिन्स,normal
375187,Stopagge,स्टोपेगज,normal
523058,Soolakunta,सूलकुंटअ,normal
523543,Soorajour,सूरजौर,normal
523612,Soorandauthekku,सूरंदौतेककु,normal
56501,Sosmsthe,ससंस्थे,normal
599364,Soukka,सौक्कअ,normal
600804,Somanatheeswarar,सोमनअथीस्वरर,normal
930779,Stepgrowth,स्टपगरौठ,normal
932209,Sthalmaheva,स्थलमअहेवअ,normal
933299,Stmathews,स्तमैथूस,normal
1214223,Sooragudi,सुरगुड़ी,normal
1214224,Sooriyacode,सूरियअकडे,normal
491988,Soldhukuri,सोलधुकुरी,normal
492158,Solema,सलेम,normal
492252,Soleymore,सोलेमोरे,normal
1233393,Gaddamidi,गड्डअमिडी,normal
492604,Solipt,सलिप्त,normal
493374,Solrock,सोलरॉक,normal
1244474,Somakheda,सोमखेड़अ,normal
587295,Sreenivasanahalli,श्रीनिवअसनअहल्ली,normal
870214,SriSai,श्रीसअई,normal
870625,Sridamsol,श्रीदमसअल,normal
873155,Srijanardan,सृजनअर्दन,normal
876347,Sonakhola,सोनखोलअ,normal
1244484,Somnaik,सोमनैक,normal
1241964,Srinivasulaguda,श्रीनिवअसुलगुदअ,normal
548204,Spicers,स्पीकर्स,normal
1148588,Stamarhi,सतमढ़ी,normal
1167753,Stripmill,स्ट्रिपमिलल,normal
1244492,Somvarigudem,सोमवअरीगुडेम,normal
1244553,Sorekasa,सोरेक्सअ,normal
1244561,Spouri,स्पोरि,normal
1244575,Suagav,सुआगव,normal
1351313,Stavaya,स्तव्य,normal
1497608,Solebandh,सोलबंध,normal
1844662,Soorakulampillaruthan,सुरकुलअमपिल्लअरुथअन,normal
1844664,Sooriyanarkovil,सूरियअनअर्कोविल,normal
1844666,Sornkadu,सोरनकदु,normal
308695,Somakatti,सोमकट्टी,normal
310647,Suat,सुअट,normal
42141,Somdevi,सोमदेवी,normal
469502,Staue,स्टअउए,normal
495194,Somaling,समलिंग,normal
495255,Somalwara,सोमलवअड़अ,normal
496948,Somed,सोमेड,normal
497855,Someswarpura,सोमेस्वरपुरअ,normal
502576,Sonaband,सोनबैंड,normal
502736,Sonafully,सोनफ़ुल्ली,normal
503513,Sonakuri,सोनअकुरी,normal
515171,Sonkharika,सोंखरीकअ,normal
525090,Soraikhola,सोरअइखोलअ,normal
525323,Sorarpar,सोरअरपर,normal
525538,Sorberiya,सोर्बेरियअ,normal
525737,Sorhab,सअहब,normal
526226,Soroniya,सोरोनियअ,normal
526605,Sositi,सोसिटी,normal
526837,Sothkhali,सअथखअली,normal
538405,Soyfor,सोयफोर,normal
542401,Sparklepin,स्पअर्कलेपिन,normal
883863,Srinivasanar,श्रीनिवअसनअर,normal
893180,Srwanan,सरवनन,normal
898030,Sreeboothapura,श्रीभूतपुरअ,normal
929332,SteelonCall,स्टीलोंसअल,normal
935197,StratWon,स्रत्वों,normal
936777,StreetGooser,स्ट्रीटजूसेर,normal
937478,Stannd,स्टैंड,normal
945927,Stylishby,स्टैलिशबी,normal
946401,Stylsa,स्टील्स,normal
929497,Steffi's,स्टेफी'स,special
1431875,Spl55,सपल55,alphanum
1278900,Storrage,स्टोररअज,normal
1346048,Sonasilly,सोनअसिल्ली,normal
1347442,Streeters,स्ट्रीटेरस,normal
1356896,Sopatola,सोपअटोलअ,normal
183088,Sooliakottai,सूलिआकोट्टई,normal
507565,Sonaraithai,सोनरैटहै,normal
507610,Sonarchailan,सोनरचैलन,normal
508075,Sonarwani,सोनवअनी,normal
508413,Sonavada,सोनवअड़अ,normal
508481,Sonaviti,सोनवती,normal
509228,Sondhudurg,सोन्धुदुर्ग,normal
530152,Sounsuddi,सौँसुद्दी,normal
531486,SourceWorks,सौरसेवर्क्स,normal
555058,Sqt,सकत,normal
557195,Srapilly,स्रपल्ली,normal
910323,Stackbee,सतकबी,normal
83417,Soobay,सूबे,normal
885574,Sursund,सुरसंड,normal
1103465,Sushrushalayam,सुश्रुषअलअयम,normal
123343,Jeewachpur,जीवछपुर,normal
1104040,Susiram,सुसीरअम,normal
1104721,Susuniadih,सुसुनीआडीह,normal
1105122,Sutaradi,सुतरअदि,normal
1244580,Sudadhroo,सदधरू,normal
1244605,Sukavada,सुकवअड़अ,normal
972129,Subharra,सुभअररअ,normal
1045899,Sunkasal,सुन्कसअल,normal
1046678,Sunmura,सुनमुरअ,normal
1347919,Sublaya,सुबलयअ,normal
1244609,Sukhasar,सुखसअर,normal
1347920,Sukhigam,सुखिगअम,normal
1244613,Sukhripara,सुखरीपअरअ,normal
1085069,Surgadde,सुरगद्दे,normal
1244631,Sumptum,सुंप्तम,normal
1086113,Surichua,सुरिचुए,normal
1087514,Surjadevi,सूरजदेवी,normal
1244649,Suondale,सुयंदअले,normal
1088336,Surjyomoni,सुरज्योमोनी,normal
1244664,Surampet,सुरमपेट,normal
1244678,Surjna,सुरजनअ,normal
1088343,Surkabadi,सुरकबदि,normal
1241968,Sunkishalathanda,सुनकीशलतअनदअ,normal
1244693,Suryanaikthanda,सूर्यनअयकथअनदअ,normal
1345690,Surigam,सुरगम,normal
989468,Sudhrasen,सुधरसेन,normal
989504,Sudhukhanda,सुधुखअंदअ,normal
990052,Sudrn,सुद्र्ण,normal
991028,Sufry,सुफ्री,normal
992560,Suddalas,सुड्डअलअस,normal
1244712,Swamyraopally,स्वंयरूपल्ली,normal
1260632,Sukhalav,सुखलअव,normal
993106,Sugatham,सुगथअम,normal
1143832,Sweetmango.in,Sweetmango.in,web
1260686,Sutharwasa,सुथअरवअसअ,normal
1002698,Sukarurkuti,सुकरुरकुटी,normal
1011016,Suliakandha,सुलिएकढ़अ,normal
1011278,Sullery,सुल्लेरी,normal
1011518,Sulochona,सुलोचनअ,normal
1013412,Sulthanpally,सुल्तअनपल्ली,normal
1018730,Sumbuck,सुम्बुक,normal
1035466,Sundarrajapuram,सुंदररअजपुरअम,normal
1037023,Sunderabad,सुन्दरबअद,normal
1037989,Sundhipali,संधिपअली,normal
1038194,Sundpora,सुन्दपुरअ,normal
1040101,Sungsungi,संगसुंगी,normal
1070117,Surabiluhole,सुरअबिलोहोले,normal
1081001,Surendrenagar,सुरेंद्रनगर,normal
1102520,Sushilamor,सुशीलमोर,normal
1105869,Subramaniakadu,सुब्रमण्यअकडू,normal
1106030,Sutrabus,सुतरबूज़,normal
1133942,Swartz,स्वअर्ट्ज़,normal
1145765,Swick,स्विक,normal
1148732,Syampurchapari,स्यअमपूर्चअपरी,normal
1347473,Sundhidhamuni,संधिधअमुनि,normal
1417871,Surjnajuna,सुरजनजुनअ,normal
14385,Swetwaman,स्वेतवमअन,normal
1786692,Surdepally,सुरदेपल्ली,normal
1844669,Suraikayur,सुरेकयूर,normal
283755,Sundranar,सुंदरनर,normal
864709,Sudamada,सुदअमडअ,normal
882044,Subbepally,सुब्बेपैली,normal
893290,Susabanali,सुसअबनअली,normal
928410,Subush,सुबुश,normal
965361,Subarav,सुब्बअरअव,normal
966764,Subbaikkan,सुब्बैक्कन,normal
975393,Subhelao,सुभेलअओ,normal
976722,Subipur,सुबीपुर,normal
983601,Sudarshannagar,सुदर्शननगर,normal
986952,Sudhakiran,सुधअकरन,normal
1006509,Sukhpati,सुखपअटी,normal
1008082,Sukrabaray,सुक्रबअरे,normal
1009033,Sukumarpally,सुकुमरपल्ली,normal
1030253,Sunadae,सुणदै,normal
1030326,Sunagodu,सुनअगोदु,normal
1032296,Sundalli,सुनदलली,normal
1054054,Sunwaklert,सुनवअकलेरट,normal
1075808,Surashamal,सुरेशमल,normal
1076573,Suratbori,सुरतबोरी,normal
1077151,Surbar,सुरबर,normal
1109213,Suwanee,सुवनी,normal
1126110,Swandenalli,स्वंदेनअली,normal
1126698,Swapangar,स्वपनगर,normal
1128654,Swarachna,स्वरचनअ,normal
1130686,Swarbabharati,स्वरभअभअरती,normal
1130993,Swargeey,स्वर्गीय,normal
12579,Sukkiravarpatti,सुक्किरवअरपट्टी,normal
183208,Swassth,स्वस्स्थ,normal
221710,Surynath,सूर्यनअथ,normal
301115,Surwekchan,सर्वेक्छन,normal
302270,Sukadar,सूकदअर,normal
1233416,Tarasva,तरस्व,normal
1407652,TBCW,टी.बी.स.व,abbr
1188277,Tailwanpur,तैलवअनपुर,normal
1188278,Tailwebs,तैलवेबस,normal
1192737,Tajanyion,तअजनयिओं,normal
1235870,Tariyaveri,तरियअवेरी,normal
1193583,Tajurchar,तजुरचअर,normal
1236731,Tarofdarpara,तरफ़दअरपरअ,normal
1236874,Tarpana,तर्पण,normal
1237560,Taruikata,तरयकतअ,normal
1194376,Takbia,तक्बीए,normal
1195274,Takibal,तअकिबल,normal
1195809,Takmeen,तकमीन,normal
1247927,Tatavala,तटवअलअ,normal
1247952,Tatayso,ततैसो,normal
1239598,Tasdoula,तसदौलअ,normal
1248727,Tatkaposi,टटकअपोसी,normal
1241104,Tanad,तनद,normal
1843284,Tamabong,तमबोंग,normal
56501,Tarbeti,तरबेटी,normal
1214233,Taradakuppe,तरदअकुप्पे,normal
1244719,Tadakalavanithanda,तदकलअवनितंडअ,normal
1233545,Taratramath,टरटरमअथ,normal
1244866,Taraghadiya,तअरघड़ीयअ,normal
1244722,Tadgavan,तअड़गअवं,normal
1244731,Tahakri,तहअकरी,normal
1244868,Tarakpaladi,तरकपअलड़ी,normal
1244732,Tahrabad,तेहरअबअद,normal
1244884,Tardgaon,तरङ्गों,normal
1244903,Tarsang,तरसंग,normal
1244910,Tatinagar,तटिनअगर,normal
1244911,Tatipadthy,तअतिपअदठय,normal
142601,Tangudana,तनगुडअनअ,normal
1182722,Tadhodia,तदहोदीअ,normal
1184052,Tafijuddin,टअफिजुद्दीन,normal
1184083,Tafrogam,तफरोगअम,normal
1184337,Tagathang,तगअथअंग,normal
1186021,Taherkondapur,टहरकोण्डपुर,normal
1197479,Talaina,तलअइनअ,normal
1198255,Talarivanipally,तअलअरिवअनीपल्ली,normal
1211924,Tamphu,तअम्फू,normal
1212899,Tanasava,तनसवअ,normal
1215630,Tangajhar,टंगझर,normal
1215786,Tangaon,टअंगों,normal
1216501,Tangpawa,टंगपअवै,normal
1216717,Tangward,तंग्वअरद,normal
1217067,Tanilla,तअनिल्लअ,normal
1226092,Tapewadi,तअपवअदी,normal
1226557,Taporvita,तपोर्वितअ,normal
1227368,Tapurhat,तपुरहट,normal
1230285,Tarafderpara,तरफदेरपरअ,normal
1244758,Taklibig,तकलीबिग,normal
1244765,Takrla,तकरलअ,normal
1244793,Talegaonghat,तलगअऊँग़अत,normal
1244819,Tamanar,तमनअर,normal
1249091,Tattisara,तअत्तिसरअ,normal
1249391,Tatul,टटोल,normal
1321928,Tantrshilshan,तंत्रशीलशन,normal
1347478,Tahpla,टहपलअ,normal
1347479,Takilod,टकीलोड,normal
1347487,Tangarkarley,टअंगरकर्ली,normal
1447408,Syhamta,सिहंतअ,normal
203547,Tarakanta,तरकअन्तअ,normal
323752,Talukedariya,तलुकेदअरियअ,normal
410183,Talyachakond,तलयअचकोंड,normal
423349,Tabella,तबेलअ,normal
68174,Tamshidwadi,तमशिदवअदी,normal
1162109,TJIS,टी.ज.ी.स,abbr
1166022,TNSCS,टी.न.स.स.स,abbr
1166713,TPDS,टी.प.डी.स,abbr
1167039,TPSS,टी.प.स.स,abbr
1170260,TSWRJC,टी.स.व.र.ज.स,abbr
1179192,TWAGHS,टी.व.अ.ग.ह.स,abbr
1179631,TWHS,टी.व.ह.स,abbr
1151267,Symi,सिमी,normal
1151662,SyncProcess,सिंकपरोसेस,normal
1182043,Tachhasila,तछशिलअ,normal
1199908,TalentOne,तअलेंटने,normal
1200636,Talikhola,तलिखोलअ,normal
1200865,Talivata,तअलिवअतअ,normal
1201675,Talligur,तल्लिगुर,normal
1202402,Talporda,तअलपोरदअ,normal
1203788,Talvatti,तळवटति,normal
1205639,Tamarakkadu,तमरअक्कडु,normal
1205915,Tamay,तअमय,normal
1220022,Tannirhole,तन्निरोले,normal
1231843,Taramkanch,तरंकअंच,normal
1236468,Tarmohanpur,तअरमोहनपुर,normal
1240788,Taspora,टअस्पोरअ,normal
1584038,Talana,टअलनअ,normal
183233,Tahakapal,तहअकपअल,normal
183302,Tarkashpeth,तर्कश्पेठ,normal
1241973,Tabdabahal,तबड़अबहअल,normal
1241979,Tallapaya,टअळण्यअ,normal
1241981,Tampergarh,टंपरगढ़,normal
1463713,Tailrace,टेलरेस,normal
170841,Tanera,टनेरअ,normal
1236975,Tarred,तअर्रेड,normal
1286126,Thabuthadka,थअबुथअड़क,normal
1286439,Thadas,थदअस,normal
1286743,Thadpakal,तडपअकल,normal
1287816,Thailanur,थैलअनुर,normal
1288004,Thaivila,ठेविलअ,normal
1288148,Thajangi,तहजअंगी,normal
132915,Techvox,टच्वॉस,normal
2074802,Tettelapadu,टेटेलपअडु,normal
375191,Thathoi,ठठोई,normal
1244916,Tawdarwadi,तवदअरवअदी,normal
1244917,Teegalabanjar,तीगलबंजअर,normal
1244940,Telenghashi,तेलंगशी,normal
1244942,Telgapur,तेलगअपुर,normal
1244966,Terawad,तेरवअद,normal
1244980,Thakkallapally,थककलअपल्ली,normal
1244986,Thalamkeri,थलमकरी,normal
1244996,Thanagalod,थअनअगलोद,normal
1245008,Tharasingh,थअरसिंघ,normal
1245015,Thatlawai,थअटलअवै,normal
1304447,Tharoline,थरोलीने,normal
1304593,Tharuahi,थरूआही,normal
1305982,Thatrachak,तत्रअचक,normal
1241985,Telagaramavaram,तेलगअरमवअरअम,normal
1241986,Thakellapahd,थकेलअपहद,normal
1263729,Teevees,टीवीएस,normal
1264204,Tegnamada,तेजनअमदअ,normal
1265150,Teisna,तेइसनअ,normal
830453,Thadagapureeswarar,थडगपुरीश्वरर,normal
1233431,Gaidpally,गअइडपल्ली,normal
1253757,Taymur,तैमूर,normal
1231412,Thakurpodi,ठकुरपोड़ि,normal
1254206,Tazibar,तअज़िबअर,normal
1261379,Techsosys,टेक्सॉसिस,normal
1261611,Techzilla,टचजिल्लअ,normal
1263083,Teenali,टीनली,normal
1269882,Tekabari,तकबरी,normal
1269950,Tekalar,टेकलर,normal
1272214,Telapur,तेलपुर,normal
1273892,Telhedi,तेलहेड़ी,normal
1274585,Teljanna,तेलजंनअ,normal
1274730,Telladinya,तेलदिंयअ,normal
1280117,Tentuldip,तेंतुलदीप,normal
1280413,Tenupatta,तेनुपत्तअ,normal
1283672,Tetlo,तेतलो,normal
1283949,Tetulmuri,तेतुलमुरि,normal
1284263,Tewarkhas,तेवरखअस,normal
1284674,Texlife,टेक्सलीफ़े,normal
1292142,Thakurpath,ठकुरपअठ,normal
1292569,Thangudana,ठअंगुड़अनअ,normal
1293261,Thalavatampara,थलवअतअमपरअ,normal
1293590,Thalikara,थलिकअरअ,normal
1298255,Thangadu,थअंगडू,normal
1299475,Thangapara,थअंगपरअ,normal
1300278,Thanidhar,थअनीधर,normal
1300667,Thaniyath,टहनियअथ,normal
1302373,Tatultola,टअटूलटोलअ,normal
1302525,Thapakulam,थअपकुलम,normal
1337984,Thambong,थम्बअंग,normal
1347493,Taulihwa,तौलिहवअ,normal
1426930,Thamadapalli,तहमदअपल्ली,normal
1786116,Thallacheruvu,थल्लकेरुवु,normal
183376,Thamburettipalayam,थम्बूरत्तीपअलयम,normal
1844682,Thalanchery,थलअंचरी,normal
1844687,Thamaraipulam,थमरईपुलअम,normal
1844690,Thanjakure,थंजअकुरे,normal
46656,Tazawid,तजवीद,normal
524032,Teghri,तेघरि,normal
794959,Terao,तेरो,normal
1006758,Tendhi,टेढ़ी,normal
1202801,Teerthahalli,तीर्थहल्ली,normal
1231925,Thanewasna,थअनेवअसनअ,normal
1236496,Tekulacheruvu,टेकुलचेरुवु,normal
1255286,Tendrabong,टेंडरबोंग,normal
1257948,Techcible,तच्चीब्ळे,normal
1274755,Tellapalem,तेलपलेम,normal
1274981,Telojpur,टेलोजपुर,normal
1278623,Tendupatta,तेंदूपत्तअ,normal
1278959,Tengel,तंगेल,normal
1278994,Tenginamane,टेंगनमने,normal
1279906,Tentabahal,तेंतबअहल,normal
1294641,Thamaramoola,थमअरमूलअ,normal
1294791,Thambadans,थंबड़अंस,normal
1295228,Thambuthadka,थअम्बुथेद्कअ,normal
1295414,Thamilselvi,तमिलसेल्वी,normal
1295677,Thammaloniguda,तहम्मलोंइगुड़अ,normal
1296857,Thanasura,थअणअसुरअ,normal
1297019,Thandabazar,थअंदबअज़अर,normal
1297229,Thandavangulam,ठंडअवअंगुलअम,normal
1346077,Thajiwara,तहजीवअरअ,normal
1346079,Thanod,थनौद,normal
1595819,Thabalpara,थअबलपरअ,normal
168498,Thalayolapparambu,टहलअयोलअपपरअम्बु,normal
183370,Thallapet,थल्लअपेट,normal
635579,Thanthodreeswar,ठंठोड़रईस्वर,normal
1367115,Thirunarunkondri,थिरुनरुकोन्ड्री,normal
1367404,Thirupanjaleei,थिरुपअंजलीं,normal
1368408,Thirupudaimaruthur,थिरुपुदईमरुथुर,normal
1368819,Thiruvairanikkulam,थिरुवैरअनिक्कुलम,normal
207722,Theruvali,ठरवली,normal
264626,Thavalappara,ठेवलप्परअ,normal
415820,Thirukandeswaram,थिरकंडेस्वरम,normal
415823,Thirumankottai,थिरुमअनकोट्टई,normal
600808,Thayumanaswamy,थअयुमनअस्वअमी,normal
600856,Thiruvengainathar,थिरुवंगअईनअथ,normal
699460,Thekkuthodu,थेक्कुथोदु,normal
1214247,Thirukannamagai,थिरुकअननअमअगै,normal
1245017,Thebachada,थेबअछड़अ,normal
1245019,Thellabanda,थेलबंदअ,normal
1245027,Thikhol,थिखोल,normal
1245042,Thirumalampally,थिरुमलमपल्ली,normal
1245045,Thitesangvi,ठितसङ्गवि,normal
1306425,Thavagar,थवगर,normal
1307114,Thayappannadoddi,थअयअप्पन्नअदोद्डी,normal
1307253,Thayumanavasa,थअयुमणवअसअ,normal
1348304,Thattansirai,ठट्ठअनसिरै,normal
489838,Thiruganahally,थिरुगनअहल्ली,normal
1233451,Galigudem,गलिगुंडेम,normal
491389,Thersha,दर्शअ,normal
832251,Thirunedungulanathar,थिरुनेदुंगुलअनअथ,normal
1354382,Thekargaon,ठेकअरगों,normal
1354921,Thekrian,ठेकरिअन,normal
1355117,Thelliayamattam,थेलिआयअमततं,normal
10924,Theerthangarargal,तीर्थनगररगल,normal
1105904,Thirukannapura,थिरुकअननपुरअ,normal
1106059,Thiruvarp,थिरुवरप,normal
1356104,Thenidukku,थेनिडुक्कु,normal
1356127,Thenjippalam,थेनजिप्पअलअम,normal
1356413,Thennakudi,ठन्नकूदि,normal
1359030,Thikariyali,ठिकअरियअली,normal
1359038,Thikerwas,ठीकरवअस,normal
1359093,Thikoti,थीकोटि,normal
1359112,Thikribari,ठीकरिबरी,normal
1359535,Thilariya,थिलअरियअ,normal
1360093,Thimmanakoppalu,थिम्मनेकोप्पअलु,normal
1360302,Thimmareddypally,थिम्मअरेड्डीपल्ली,normal
1361518,Thippannur,थिप्पण्णूर,normal
1361519,Thippanoor,थिप्पअनूर,normal
1362240,Thirle,तिरले,normal
1362469,Thirtheswar,तीर्थेश्वर,normal
1369307,Thiruvaloor,थिरूवल्लूर,normal
1371258,Thmmapur,थममपुर,normal
1371375,Thodaparambu,थोड़अपरअम्बु,normal
146694,Thitora,ठिठोरअ,normal
1786540,Therthapura,थरथपुरअ,normal
1786542,Thingalore,थिंगलोरे,normal
183402,Thattarupady,ठट्टरुपद्य,normal
183411,Theegalaplly,थिगलअपल्ली,normal
183430,Therkkuvenganallur,थरककुवेंगनल्लूर,normal
183450,Thirukarukavur,थिरुकरुकवूर,normal
183463,Thiruppakottai,थिरुप्पअकोट्टई,normal
1844697,Thelugankudikadu,ठेलुगअंकुडीकडू,normal
1844701,Thenkaraialathur,थंकअरेअलथुर,normal
1844704,Thennapattinam,थेननपट्टिनम,normal
1844710,Theriyoor,थेरियूर,normal
1844711,Therkkukottai,थेरक्कुकोट्टई,normal
1844723,Thiruchenkattangudi,थिरुचंकततअंगुड़ी,normal
1844727,Thiruinthalur,थिरुंथलूर,normal
1844735,Thirukkannangudi,थिरुक्कण्णन्गुडी,normal
1844740,Thirumalaisamu,थिरुमलैसमु,normal
893243,Thiteitangar,ठिठईटअंगर,normal
1219612,Theenmurthy,थीनमुर्ति,normal
1231859,Thirmalaipally,थिरमलेपल्ली,normal
1346082,Thelkabandha,ठेलकबंधअ,normal
1357006,Theradakuppe,थेरडअकुप्पे,normal
1357151,Therbita,थरबितअ,normal
1357394,Therkunam,ठेर्कुलम,normal
1357428,Therkuvandanam,थरकुवंदनम,normal
1357782,Thermutti,थेरमुत्ति,normal
1358038,Thetarpath,तेतरपअठ,normal
1756367,Thiruvakkudi,थिरुवअक्कुड़ी,normal
1844743,Thirumangalakurichi,थिरुमंगलअकुरीचि,normal
1844766,Thiruvidachery,थिरुविदचर्य,normal
1844770,Thiruvizhimalai,थिरुविजहिमअलअई,normal
1844771,Thiruvoimre,थिरुवअइमरे,normal
1844774,Thittagudi,थिट्टअगुड़ी,normal
1844777,Thockalikadu,ठोकळीकडू,normal
2053931,Thattepally,थट्टेपल्ली,normal
886734,Tishoda,तिशोदअ,normal
961167,Thoruvalur,थोरवअलूर,normal
1396575,Tiplaipara,तिपलैपअरअ,normal
1397107,Tipstop,टिप्सटॉप,normal
56216,Tinniali,टिन्निआली,normal
600889,Tiruvalleswarar,तिरुवअल्लेस्वरअर,normal
1245046,Thodithalagudem,थोड़ीथअलगुडेम,normal
1245048,Thokerpur,ठोकरपुर,normal
1245067,Thummanapally,तुम्मनपल्ली,normal
1245073,Thuruputhanda,थुरुपुथअंडअ,normal
1245104,Timram,टिमरम,normal
1245112,Tippaiguda,टिप्पअयगुडअ,normal
1245123,Tirumalapuramthanda,तिरुमलपुरमथंडअ,normal
1241998,Thootpeta,थूतपेटअ,normal
1245125,Tisagain,तीसगअइन,normal
