id,input,output,remark
1613204,Vannai's,वअंनै'स,special
1616815,Var-Shika,वर-शिकअ,special
1609356,Vandraw,वन्डरव,normal
1609427,Vandyam,वन्द्यम,normal
1609442,Vanecia,वनेसअ,normal
1609987,Vanhog,वंहोग,normal
1610926,Vanibam,वणिबं,normal
1611232,Vanima,वनिमअ,normal
1611391,Vanishtha,वनिष्ठअ,normal
1612435,Vanjarana,वंजअरअनअ,normal
1613092,Vanlladas,वल्लदअस,normal
1613148,Vanmatics,वनमअटिक्स,normal
1613609,Vannthra,वण्ठरअ,normal
1613734,Vanprob,वंपरोब,normal
1613851,Vanran,वणरन,normal
1613999,Vansam,वअणसँ,normal
1614911,Vanshica,वंशिकअ,normal
1615361,Vanshil,वंशील,normal
1615379,Vanshiv,वंशीव,normal
1615478,Vanshya,वैश्य,normal
1615703,Vansur,वंसुर,normal
1616513,Vapaol,वअपअओल,normal
1616540,Vapeempire,वपिमपिरे,normal
1616682,Vapouron,वपूरों,normal
1616713,Vapree,वपरी,normal
1617125,Varaatech,वरअतेच,normal
1617193,Varacity,वरसिटी,normal
1248395,Imagindia,िमअगिंदीअ,normal
1631140,Varshyl,वरशील,normal
1631325,Varsito,वरसीटो,normal
1631373,Varsudha,वरसुधअ,normal
1631377,Varsur,वरसुर,normal
1631756,Vartulz,वर्तुलज़,normal
1633351,Varunastra,वरुणअस्त्र,normal
1633443,Varunikaa,वरुणिकअ,normal
1633460,Varunodaya,वरूणोदय,normal
1633497,Varunshri,वरुणश्री,normal
1633540,Varutex,वरटेक्स,normal
1633591,Varvam,वरवं,normal
1633631,Varvon,वअर्वों,normal
1633896,Vasadham,वसधअम,normal
1656316,Vedasys,वेडसीस,normal
1656336,Vedatlas,वेडतलअस,normal
1656338,Vedatman,वेदअत्मन,normal
1656339,Vedatmana,वेदअत्मनअ,normal
1656500,Vedeekarya,वेदीकअर्य,normal
1656502,Vedeetech,वेदीतेच,normal
1656818,Vedhagarbha,वेदगर्भअ,normal
1656834,Vedhala,वेधलअ,normal
766940,Vashistta,वशिष्ट्तअ,normal
766948,Vashthara,वषथअ,normal
767318,Vathsavya,वतसवय,normal
995009,Vasth,वस्थ,normal
1634612,Vasandams,वअसंदंश,normal
1635726,Vasantaa,वसंतअ,normal
1635727,Vasantaben,वसंतअबें,normal
1638040,Vasantvilla,वसंतवीलअ,normal
1638109,Vasarka,वअसरकअ,normal
1640082,Vasek,वअसेक,normal
1640633,Vashinagar,वषिनगर,normal
1642019,Vasisha,वसिष्ठअ,normal
1642152,Vasistan,वसिस्तअन,normal
1642237,Vasiyam,वअसियम,normal
1642320,Vasmed,वॉमेड,normal
1642668,Vaspp,वसपप,normal
1642742,Vasser,वअस्सेर,normal
1642782,Vassvik,वैश्विक,normal
1643197,Vastman,वअस्तमअन,normal
1643201,Vastophil,वअस्टोफील,normal
1643202,Vastpro,वस्तपरो,normal
1643451,Vastraklean,वस्त्रअकलअं,normal
1643454,Vastrakritya,वस्त्रकृत्य,normal
1644014,Vastuarch,वस्तुकरच,normal
1644056,Vastulipi,वसतुलिपि,normal
1644123,Vastuvishesh,वस्तुविशेष,normal
1644134,Vastzone,वस्जवे,normal
1652514,Vchandrasekaran,वचंद्रसेकरण,normal
1652537,Vclodify,वक्लॉडिफी,normal
1652539,Vcloudpoint,व्क्लूडपॉइन्ट,normal
1652567,Vcosmos,वकोस्मोस,normal
1652568,Vcot,वक्त,normal
1652591,Vcreations,वक्रीतिओन्स,normal
1652611,Vcurv,वक्रत्व,normal
1652663,Vdan,वदन,normal
1652691,Vdcraft,वदक्रअफ्ट,normal
1652749,Vdoo,वदू,normal
1652770,Vdrmetal,वड्रमेटअल,normal
1652896,Veandhawan,वअंधवअं,normal
1652901,Veansh,वंश,normal
1652922,Veasna,वअसनअ,normal
1653025,Vebin,वेबिन,normal
1653028,Veblr,वेब्लर,normal
1653030,Vebro,वेब्रो,normal
1653091,Vecode,वेकदे,normal
1654546,Vedaanshi,वेदअंशी,normal
1654605,Vedadhana,वेदधनअ,normal
1654675,Vedaksh,वेदअक्ष,normal
1656101,Vedanu,वेदनु,normal
1656132,Vedappi,वेदअप्पी,normal
1656258,Vedascience,वेदस्कीन्स,normal
1177042,Vats+,वत्स+,special
1652525,Vcipl-vc,वसपल-वक,special
1652840,Ve3,वे3,alphanum
1646128,Vasuh,वसुः,normal
1647321,Vasutha,वस्तुतः,normal
1647355,Vasval,वसवल,normal
1647720,Vatansart,वतंसअरत,normal
1647971,Vathchalam,वअथचलम,normal
1648782,Vatsaeng,वत्सेंग,normal
1649167,Vatsayu,वत्सअयु,normal
1649836,Vatvruksh,वटवृक्ष,normal
1649862,Vauch,वॉच,normal
1649890,Vaultek,वॉल्टेक,normal
1649907,Vauraus,वॉरॉक्स,normal
1650255,Vavells,वअवेल्स,normal
1650521,Vawklian,ववकलियन,normal
1650545,Vaxiss,वअक्सिस,normal
1651018,Vayiravar,वअईरअवर,normal
1651048,Vayom,वयोम,normal
1651205,Vayuna,वअयुनअ,normal
1652243,Vbassociates,वबससटस,normal
1652257,Vbengineering,वबेगिनीरिंग,normal
1652273,Vbizmate,वबीजमते,normal
1652323,Vbrs,वबर्स,normal
1652346,Vbuiltech,वबिलतेच,normal
1652351,Vbuzz,वबज़ज़,normal
1652489,Vcbytes,वकबीटस,normal
1681478,Veniz,वेनीज़,normal
1681484,Venjakob,वेंजकोब,normal
1681834,Venkapalli,वेंकअपल्ली,normal
1681878,Venkart,वेंकअर्ट,normal
1656923,Vedharaja,वेधरअजअ,normal
1657398,Vedical,वेदीकल,normal
1657403,Vedicbuzz,वैदिकबुज़ज़,normal
1657674,Vedikasree,वेदिकअश्री,normal
1657685,Vediksha,वेदीक्षअ,normal
1657739,Vedistry,वेडिस्टॉय,normal
1657787,Vedizz,वेदिज़ज़,normal
1657876,Vednidhi,वेदनिधि,normal
1658027,Vedsaraopalli,वेदसरअयपल्ली,normal
1658052,Vedsiddha,वेडसिद्ध,normal
1658053,Vedsidha,वेडसिद्धअ,normal
1449931,Vemasani,वेमसनी,normal
1658236,Vedzine,वेड्जिने,normal
1658771,Veeadi,वीडी,normal
1658829,Veechie,वीचिए,normal
1658878,Veedees,वीडीस,normal
1658891,Veedhee,विधि,normal
1658900,Veedika,वेदिकअ,normal
1658982,Veegas,वेगअस,normal
769300,Veerakarthi,वीरकअरथी,normal
769866,Veerathaasi,वीरतअसी,normal
769867,Veeratharani,वीरथरअनी,normal
771047,Velukumar,वेलुकुमअर,normal
771211,Vengadagalapathi,वेंगदगअलपअठी,normal
774154,Venkatakrishnaraju,वेंकटकृष्णरअजु,normal
1659033,Veejaith,विजअइत,normal
1659086,Veejhaam,वीझअम,normal
1659421,Veemeesh,वीमीश,normal
1659423,Veemet,वीमेट,normal
1659426,Veemotech,वीमतेच,normal
1660296,Veenam,वीनम,normal
1660453,Veenez,वीनेज़,normal
1660489,Veenith,विनीत,normal
1665786,Veeranaicker,वीरनेकेर,normal
1666256,Veeransh,वीरअंश,normal
1666446,Veerappanchatram,वीरप्पनचत्रम,normal
1666863,Veeraum,वीरौं,normal
1667121,Veerdhaval,वीरधवल,normal
1667598,Veerkash,वीरकश,normal
1667746,Veerpuja,वीरपूजअ,normal
1667776,Veerraj,वीररज,normal
1668085,Veeruby,वीरूबी,normal
1675034,Vellangiri,वेलंगिरि,normal
1675514,Vellbeing,वेल्बीइंग,normal
1675516,Velleeson,वेल्लिसों,normal
1676437,Velluto,वेळ्ळुतो,normal
1676948,Velmuv,वेलमुव,normal
1677005,Velociti,वेलोसिटी,normal
1677227,Veloscope,वेलोस्कोपे,normal
1677255,Velozion,वेलोज़िओन,normal
1677960,Velukuru,वेलुकुरु,normal
1678131,Velurmani,वेलूरमणी,normal
1678225,Velvac,वेल्वस,normal
1678413,Velx,वेल्स,normal
1678580,Vemasshi,वेमअसशि,normal
1678890,Vemme,वेममे,normal
1679022,Vemsuru,वंसुरु,normal
1679396,Venalicium,वेनलिसियम,normal
1679549,Venbhaa,वेंभअ,normal
1679563,Vencedora,वेंकेडोरअ,normal
1679666,Vendakumchal,वेंदअकुंचल,normal
1679723,Vendexa,वेन्डेक्सअ,normal
1679773,Vendkart,वेदकअरत,normal
1679987,Venesuss,वेनिस,normal
1680013,Venets,वेनेट्स,normal
177120,Vengadaramanaswamy,वेंगदरअमनस्वअमी,normal
797121,Vemulapati,वेमुलअपति,normal
1658828,Veechi's,वीचि'स,special
1671380,Vel's,वेळ'स,special
1668139,Veerzara,वीरजअरअ,normal
1668154,Veesai,वीसी,normal
1668187,Veeshesh,विशेष,normal
1668355,Veetsy,वीतस्य,normal
1668373,Veettumurai,वीटुमुरअई,normal
1668423,Veevon,वीवो,normal
1668508,Vefab,वेफब,normal
1669225,Veger,वगेर,normal
1669648,Vegga,वेग्गअ,normal
1669801,Vegiezz,वेगिइज़्ज़,normal
1669807,Vegish,वेगीश,normal
1669812,Vegitha,वगीतः,normal
1669885,Vegssup,वेगस्सुप,normal
1669925,Vegvaan,वेगवअन,normal
1670174,Vehnx,वहंस,normal
1670244,Veiovis,वीओवीस,normal
1670262,Veizer,विज़ेर,normal
1670520,Vekay,वेकय,normal
1670577,Vekon,वेकों,normal
1673006,Velarix,वेलअरिक्स,normal
1673527,Velbee,वेल्बी,normal
1673625,Veldt,वेल्ट,normal
1673928,Velico,वेलीको,normal
1918049,Venkatagopal,वेंकटगोपअल,normal
415241,A1366,अ1366,alphanum
415246,A1371,अ1371,alphanum
1552776,Versary,वेर्सरी,normal
1689948,Venkateshwaracable,वेंकटेश्वरकअबले,normal
1691564,Venkatkokku,वेंकटकोक्कू,normal
1691571,Venkatlakshmy,वेंकटलक्ष्मी,normal
1691970,Venkeesh,वेंकटेश,normal
1692397,Venkon,वेंकों,normal
1692826,Venlub,वेळुब,normal
1692908,Venmax,वेनमैक्स,normal
1692927,Venmoon,वेनमून,normal
1693382,Vennet,वेनेट,normal
1693589,Vennom,वेनोम,normal
1693768,Vensen,वेनसेन,normal
1693775,Vensho,वंशो,normal
1693837,Venstro,वेस्टरो,normal
1908591,Ventrues,वेंटृस,normal
774848,Venkatateshwara,वेंकटअतेश्वरअ,normal
781928,Vethanayagi,वेठअनअयगी,normal
1282408,Venturelink,वेंतूरेलिंक,normal
1706801,Vgirish,वगिरीश,normal
1706830,Vgnesh,वगनेश,normal
1706868,Vgrassp,वग्रअस्सप,normal
1706915,Vguide,वगुईदे,normal
1707000,Vharuthavalli,वहअरुतवल्ली,normal
1693912,Venterra,वेनटेररअ,normal
1707023,Vhcpl,वहसपल,normal
1707113,Vhpractivate,वहप्रेक्टिवटे,normal
1707263,Viaansh,विआंश,normal
1707315,Viacation,विआकअशन,normal
1707577,Viasn,विजसन,normal
1707583,Viaterra,विटररअ,normal
1693960,Venticare,वेंटिकअरे,normal
1694022,Ventum,वेंतुम,normal
1694218,Venturous,वेंतूरोउस,normal
1694897,Venueomenu,वेणुबोमेनु,normal
1697124,Venux,वेंक्स,normal
1697166,Venyou,वेन्यू,normal
1697187,Veocom,वॉक,normal
1697207,Veonline,वेओलिने,normal
1697302,Vepha,वफअ,normal
1697738,Veracon,वेरकों,normal
1697739,Veract,विरक्त,normal
1698041,Veratatva,वेरअतत्व,normal
1698169,Verbalcracked,वेरबअलकरकेड,normal
1698198,Vercado,वेरकअडो,normal
1698212,Vercom,वर्क,normal
1698313,Vereinen,वेरिनें,normal
1698415,Verex,वेरेक्स,normal
1698486,Verican,वेरिकन,normal
1702872,Vesave,वेसवे,normal
1702960,Veshar,वेशर,normal
1703007,Veshneo,वैष्णो,normal
1703699,Vesperia,वेस्पेरिअ,normal
1703732,Vesselmart,वस्सलमॉर्ट,normal
1703986,Vestor,वेस्टर,normal
1704709,Vetesta,वेटेस्टअ,normal
1704713,Vetfab,वेतफअब,normal
1704716,Vetgrow,वेटगरौ,normal
1704753,Vethaan,वेठअन,normal
1704771,Vethamatha,वेठमअठअ,normal
1704877,Vetmaze,वेटमे,normal
1706334,Vettumurai,वेत्तुमुरअई,normal
1706410,Vetware,वेतवअरे,normal
1706572,Vexata,वेक्सअटअ,normal
1706573,Vexelfx,वेसेल्फस,normal
1706609,Veyespe,वीएसपे,normal
1706625,Veyog,वियोग,normal
1706648,Vezby,वेज़्बी,normal
1706703,Vfive,वफवे,normal
1706773,Vgad,वगद,normal
1706789,Vgcgroups,वगसगरोपस,normal
1715931,Vesana,वेसनअ,normal
423271,Venkateshamurthy,वेंकटेशमूर्ति,normal
782176,Vhallilingam,व्हैलिलिंगम,normal
1697056,Venus-R,वीनस-र,special
1707173,Vi-Tek,वि-तक,special
1698574,Veristic,वेरिस्टिक,normal
1698642,Veritis,वेरिटिस,normal
1701300,Venturv,वेंतुरव,normal
1701339,Vermittler,वेरेटलेर,normal
1701401,Vernacon,वर्णकों,normal
1701556,Veronafiere,वेरोनअफिएर्रे,normal
1701627,Verpot,वेर्पोट,normal
1701655,Verro,वेर्रो,normal
1701719,Versagen,विर्सजन,normal
1701880,Versatron,वेर्स्टरों,normal
1701888,Verset,वर्सेट,normal
1702377,Vertexco,वेरटेक्सको,normal
1702392,Vertibus,वर्टिबस,normal
1702455,Vertico,वेर्टिको,normal
1702514,Vertmonde,वर्तमअनदे,normal
1702520,Vertonics,वर्तोनिक्स,normal
1702525,Verttex,वेरटेक्स,normal
1702533,Vertus,वेर्तूस,normal
1702691,Vervebay,वेवेबय,normal
1702702,Vervok,वरवॉक,normal
1702798,Veryfy,वेरीफी,normal
389282,Verc,वर्क,normal
479212,Verifier,वेरिफिएर,normal
1707843,Vibeworld.in,Vibeworld.in,web
1730462,Vijausiddhi,विजयसिद्धि,normal
1744266,Vijayabhargavi,विजयभअर्गवी,normal
1744311,Vijayadhwaja,विजयध्वजअ,normal
1744313,Vijayaditiya,विजयअदितियअ,normal
1746091,Vijayambica,विजयअम्बिकअ,normal
1746555,Vijayanathan,विजयनअथं,normal
1746885,Vijayargiya,विजयर्गीय,normal
1747195,Vijayasris,विजयअसरिस,normal
1748346,Vijaynova,विजेनोवअ,normal
1707586,Viatic,विअटिक,normal
1707594,Viaveta,विएवेतअ,normal
1707854,Vibezzzz,विबेज़ज़्ज़ज़,normal
1708518,Vibharag,विभरग,normal
1708553,Vibhatex,वीभतस,normal
1708690,Vibhavana,विभअवनअ,normal
1708752,Vibhinta,विभिन्तअ,normal
1709111,Vibishan,विभीषण,normal
1709432,Vibray,विबरअय,normal
1709472,Vibruns,विब्रून्स,normal
1709485,Vibsera,विबसेरअ,normal
1709488,Vibsim,विब्सयम,normal
1709506,Vibudha,विबुधअ,normal
587194,Vikraha,विकरः,normal
1709518,Vibushnu,विभूषणु,normal
1709832,Viche,विचे,normal
1709847,Vichhora,विछोरअ,normal
1711813,Victorem,विक्टोरेम,normal
1711815,Victorharoon,विक्टरहरून,normal
1713222,Victoryvisions,विक्टरीविशंस,normal
1713241,Victtrix,विक्ट्रिक्स,normal
1713683,Vidarshana,विदर्शनअ,normal
1714407,Videoman,विडोमअन,normal
1714447,Videris,विदेरिस,normal
1714702,Vidhaatri,विधअत्री,normal
1714943,Vidhanya,विधअन्य,normal
1716033,Vidhmahee,विधमअही,normal
1716059,Vidhra,विधरअ,normal
1724823,Vigada,बिगड़अ,normal
1724825,Vigadan,विगअडन,normal
1724889,Vigashimi,विगसिमि,normal
1724907,Vigayu,विगयउ,normal
1725688,Vighs,विघ्स,normal
1725796,Vigilomed,विजिलोमेड,normal
1725799,Vigimedia,विजिमेदिअ,normal
1725811,Vigish,विगिश,normal
1727474,Vigneshvaran,विग्नेश्वरन,normal
1728146,Vignessh,विग्नेष,normal
1728786,Vigyata,विज्ञतअ,normal
1728790,Vigz,विगज,normal
1729020,Vihaldham,विहअलधअम,normal
1729716,Viibe,वीबे,normal
1729724,Viigtech,वीगतेच,normal
1729725,Viihaana,वीहअनअ,normal
1729730,Viijcon,वीजकों,normal
1729753,Viinman,वींमें,normal
1729758,Viipul,वीपुल,normal
1729778,Viiva,वीवअ,normal
1748630,Vijayshil,विजयशील,normal
1748802,Vijayunnathi,विजअयउन्नती,normal
1748921,Vijco,विजको,normal
1749851,Vijha,विझअ,normal
1750243,Vijithra,विजिटर,normal
1750268,Vijiyalaya,विजियअलय,normal
1750355,Vijmak,विज्मक,normal
1750430,Vijos,विजोस,normal
1750498,Vijt,विजत,normal
1750547,Vijuba,वीजुबअ,normal
1750573,Vijuwithu,विजुविथु,normal
1750813,Vikaasha,विकअश,normal
1751165,Vikartana,विकर्तन,normal
1755936,Vikasvihar,विकअसविहअर,normal
1756008,Viken,विकेन,normal
1756215,Vikhyaat,विख्यअत,normal
1756852,Vikneshsteels,विकणेशसटील्स,normal
1759178,Vikriti,विकृति,normal
787350,Vijayvidya,विजयविद्यअ,normal
1750545,Viju's,विजु'स,special
1728824,Vihaa9,विहअ9,alphanum
1716151,Vidhusa,विधुसअ,normal
1716216,Vidhwaans,विध्वंस,normal
1717675,Vidintel,विदिनतेल,normal
1717819,Viditi,विदिति,normal
1717899,Vidmahi,विद्महि,normal
1718169,Vidvas,विध्वस,normal
1722112,Vidyaji,विद्यअजी,normal
1722254,Vidyama,विद्यमअ,normal
1723730,Vidyasagarpally,विद्यअसअगरपअली,normal
1724118,Vidyotalks,विद्योतअलक्स,normal
1724434,Vidzet,विड्जेट,normal
1724496,Viencee,विएन्सी,normal
1724516,Vienta,वीणतअ,normal
1724549,Vieux,वीएक्स,normal
1724700,Viewcom,विएवक,normal
1724742,Viewsmart,विएवस्मअर्ट,normal
1724758,Vifer,विफर,normal
12859,Views-A,व्यूज-अ,special
1248406,Immart,इम्मअर्त,normal
1779033,Vindak,विन्दक,normal
1779102,Vinden,विन्देन,normal
1779834,VindoShop,विंडोशोप,normal
1779872,Vindrani,विन्द्रअणी,normal
1780058,Vineeksha,वीनीक्शअ,normal
1780580,Vineeti,विनीति,normal
1780601,Vineh,विनेह,normal
1780712,Vinesha,विनेश,normal
1780870,Vinge,विन्गे,normal
1780916,Vingyan,विञ्ञअन,normal
1781232,Vinisi,विनिसि,normal
1782073,Vinluck,विन्लुक,normal
1782113,Vinmee,विनमि,normal
1782129,Vinmur,विनमुर,normal
1782315,Vinnit,विन्नित,normal
1759263,Viktor,विक्टर,normal
1782320,Vinnovative,वींणअवतिवे,normal
1782321,Vinntech,विंनतेच,normal
1782421,Vinnyas,विंन्यअस,normal
1785717,Vinoresa,विनोरेसअ,normal
1786081,Vinpo,विन्पो,normal
1786082,Vinpol,विनपोल,normal
1786104,Vinruva,विनरुवअ,normal
293223,Vinayavak,विनयवअक,normal
1768576,Vimss,विंस,normal
1769064,Vinaiak,विनअयक,normal
1769182,Vinalux,विनॉक्स,normal
1769502,Vinaura,विनौरअ,normal
1771595,Vinayack,विनअयक,normal
1772678,Vinayagams,विनयगमः,normal
1778424,Vinayakshop,विनयकशप,normal
1778849,Vinchester,विनचेस्टर,normal
1778943,Vincit,विंसित,normal
1778972,Vincord,विन्कोर्ड,normal
1779031,Vindaf,विन्डअफ,normal
1786168,Vinsak,विंसक,normal
1786211,Vinshark,विनशरक,normal
1786214,Vinshell,विनशेल,normal
1786606,Vintageart,विन्तग़ैरत,normal
1786661,Vintegra,विंटेग्रअ,normal
1786726,Vintoge,विंटेज,normal
1786740,Vintraac,विंटरक,normal
1787315,Vinvizhi,विनविजहि,normal
1787619,Violat,विओलअट,normal
1787708,Violetink,विओलेटिंक,normal
1787745,Vioma,विओमअ,normal
1788108,Vipaal,विपअल,normal
1788250,Vipangandla,विपअंगअंडलअ,normal
1789083,Vipish,विपिश,normal
1789115,Viplok,विपलॉक,normal
1789285,Viprag,विपरअग,normal
1789314,Vipravee,विप्रअवी,normal
1789319,Vipris,विपरिस,normal
1789369,Vipsie,विप्सी,normal
1790147,Vipuleen,विपुलीन,normal
1790646,Virabadrashvara,वीरबद्रअशवअरअ,normal
1790733,Viracs,विरअक्स,normal
1976946,Virabhadraram,वीरभद्ररअम,normal
300003,Vinayavk,विनयवक,normal
1764608,Villager's,विल्लगेर'स,special
1768612,Vimu's,विमु'स,special
1794970,Virgo's,वर्गो'स,special
1759286,Vikum,विकुम,normal
1759341,Vikyam,विक्यं,normal
1759391,Vilaasita,विलअसितअ,normal
1760227,Vilasita,विलअसितअ,normal
1760675,Vilkem,विलकेँ,normal
1765111,Vilokan,विलोकन,normal
1765173,Viltis,विल्तीस,normal
1765320,Vilwin,विल्वीन,normal
1767725,Vimalgiri,विमलगिरि,normal
1767905,Vimanflyer,विमअनफलयर,normal
1767910,Vimanic,विमअनिक,normal
1767980,Vimayr,विमअयर,normal
1767981,Vimb,विम्ब,normal
1768009,Vimeg,वीमेग,normal
1768015,Vimeo,विमो,normal
1768426,Vimlex,विम्लेक्स,normal
1768497,Vimovya,विमोवीए,normal
1791323,Virajal,विरजल,normal
1791654,Viralben,वीरलबेन,normal
1791710,Virallens,विरलेंस,normal
1791906,Virams,विरम्स,normal
1791991,Viranchaa,वीरअंचअ,normal
1792406,Viraraghavan,वीररअघवन,normal
1793366,Virbandhu,विरबन्धु,normal
1794717,Virgem,विरजम,normal
1795112,Virion,विरिओं,normal
1795119,Virisa,विरसअ,normal
1795443,Virlapalli,विरलपल्ली,normal
1795445,Virley,विरले,normal
1795607,Virndra,वीरेंद्र,normal
1795634,Virocare,विरोकअरे,normal
1795835,Virrtuo,विररतुओ,normal
1795941,Virstra,विरस्त्रअ,normal
1795961,Virtarus,विरतरुस,normal
1795968,Virtecho,विर्तचो,normal
1249396,Pompers,पोम्पेर्स,normal
1811454,Vishvadhar,विश्वधर,normal
1811802,Vishvaksena,विष्वक्सेनअ,normal
1812269,Vishven,विश्वेन,normal
1814140,Vishwaansh,विश्वअंश,normal
1798361,Visamart24.com,Visamart24.com,web
1814273,Vishwachandana,विश्वचंदनअ,normal
1816699,Vishwakarnma,विश्वकरणम,normal
1817041,Vishwanaro,विश्वनअरो,normal
1819650,Visid,विसिद,normal
1819660,Visinnovation,विसीन्नोवशन,normal
1821161,Visionarc,विशनर्स,normal
1821202,Visionatic,विसिओनअटिक,normal
1821223,Visioniks,विसिओनिक्स,normal
1821231,Visionpix,विशनपिक्स,normal
1821234,Visionpro,विशंपरो,normal
1821289,Visiowings,विशविंग्स,normal
1821468,Viskah.com,Viskah.com,web
1822015,Vispadh,वीसपढ़,normal
1822138,Vissat,विसअत,normal
1822616,Vistaaraka,विस्तअरकअ,normal
1822617,Vistaas,विस्टअस,normal
1821153,Vision2020,विज़न2020,alphanum
1821155,Vision360,विज़न360,alphanum
1821156,Vision6by6,विज़न6बी6,alphanum
1789463,Visavadiya,विसवअदियअ,normal
1798309,Visalatehi,विसलतेहि,normal
1798429,Visanshi,विसंशी,normal
1798725,Visavai,विसवअई,normal
1798784,Visawalk,विसवअलक,normal
1798852,Viscotex,विस्कॉटिक्स,normal
1799159,Vishaall,विशअल,normal
1799395,Vishakantaiah,विशकंतयअः,normal
1804203,Vishalaa,विशअलअ,normal
1805507,Vishawdeep,विशवदीप,normal
1805867,Visheshtech,विशेष्टेच,normal
1805972,Vishish,विशिष्ठ,normal
1805999,Vishishtshop,विशिष्टशॉप,normal
1806019,Vishists,विशिस्टस,normal
1806292,Vishluk,विशलूक,normal
1809803,Vishnuchander,विष्णुचंदर,normal
1809929,Vishnup,विष्णुप,normal
1810157,Vishnutej,विश्नुतेज,normal
1810417,Vishrambh,विश्रम्भ,normal
1822712,Vistaran,विस्तअरण,normal
1823098,Visualix,विसुअलिक्स,normal
1823170,Visush,विसुष,normal
1823171,Visusoft,विसुसॉफ्ट,normal
1823268,Visvabhavanah,विश्वभअवनः,normal
1824159,Viswakani,विस्वअकअनी,normal
1825451,Viswatha,विस्वथअ,normal
1825639,Visysta,विसिस्टअ,normal
1826221,Vitantak,वितनतक,normal
1826251,Vitasoft,वितसॉफ्ट,normal
1826303,Vitcom,विटकम,normal
1826343,Vitesco,विटेस्को,normal
1826360,Viteza,विट्ज़अ,normal
1826864,Vithayapalli,विठअयअपल्ली,normal
1827049,Vithram,वितरम,normal
1827216,Vitne,विटने,normal
1827269,Vitpro,वितप्रो,normal
1827291,Vitraags,वीतरअगस,normal
1827408,Vitrogene,वितरोगेने,normal
1827430,Vitsinco,वित्सिंसों,normal
1827867,Vitteey,वित्तीय,normal
1828475,Vittyog,वित्तयोग,normal
1828488,Vitus,वीटुस,normal
1828506,Vium,वियम,normal
1828510,Viusel,विउसेल,normal
1828513,Viuu,विऊ,normal
714609,Vissal,विसअल,normal
792113,Visalanjaneya,विसअलअंजनेयअ,normal
793186,Vishwagayathri,विश्वगअयत्री,normal
1809788,Vishnu's,विष्णु'स,special
1821150,Vision-Air's,विज़न-एयर'स,special
1827712,Vittal's,विट्टल'स,special
1796198,Virtucloud,वीरतुकलोद,normal
1796244,Virtuell,विरचेल्ल,normal
1796256,Virtulive,वीरतुलिवे,normal
1796279,Virtuosource,विरचोसौर्स,normal
1796505,Virudhaka,विरुद्धकअ,normal
1796925,Virupi,विरूपी,normal
1829055,Vivaante,वीवअंते,normal
1829060,Vivac,विवेक,normal
1829107,Vivagaa,विवेगअ,normal
1829491,Vivance,विवन्स,normal
1829638,Vivantaa,विवअंतअ,normal
1829661,Vivaria,विवअरिअ,normal
1829732,Vivata,विवअतअ,normal
1829868,Viveins,विवेंस,normal
1834998,Vividapps,विविड़प्प्स,normal
1835175,Viviechana,विवेचनअ,normal
1835294,Vivitas,विविटअस,normal
1835302,Vivito,विवितो,normal
1835492,Vivranta,विवरणतअ,normal
1835558,Viwinco,विविनको,normal
1250939,KidShop,किडशॉप,normal
1842286,Vplan4u,वपलअन4ु,alphanum
1207703,Viyabari,वियअबरी,normal
1837509,Vmfabrications,वंफअब्रिकेशन्स,normal
1837565,Vmosa,वमअसअ,normal
1837576,Vmpra,वंपरअ,normal
1837600,Vmrd,वंर्द,normal
1837646,Vmshetty,वमशेट्टी,normal
1837649,Vmsys,वंसीस,normal
1837670,Vmwood,वमवुड,normal
1837770,Vnex,वनेस,normal
1837797,Vnki,वनकी,normal
1837887,Vnsta,वंसतअ,normal
1838085,Vodacom,वअदक,normal
1838466,Voeu,वोयू,normal
1838511,Vogla,वोगलअ,normal
1837643,Vms19.com,Vms19.com,web
1839101,Voidooze,वोइडोजए,normal
1839145,Voisce,वोइसे,normal
1839205,Vokertech,वोकेरतेच,normal
1839262,Vokson,बॉक्सों,normal
1839398,Voldumar,वॉल्डमर,normal
1839415,Voles,वॉलेस,normal
1840504,Volody,वोलोडी,normal
1840521,Volsys,वॉलसिस,normal
1840711,Voltcube,वोलटसुबे,normal
1840731,Voltedge,वोल्टेज,normal
1840738,Volterix,वोल्टेरिक्स,normal
1840739,Volterra,वोलटेर्रअ,normal
1840746,Voltgo,वोलटगो,normal
1836209,Vizidot,विज़ीडोट,normal
1836213,Vizine,विजिने,normal
1836237,Viznetics,विज़नेटिक्स,normal
1836253,Vizrd,विज़र्ड,normal
1836267,Vizvadha,विजवधअ,normal
1836268,Vizvasya,विजवस्य,normal
1836279,Vizzione,विज़्ज़िओने,normal
1836382,Vjaykrant,वजयकरंत,normal
1836442,Vjpolymers,वजपोलीमर्स,normal
1836466,Vjtradhika,वज्त्रअधिकअ,normal
1836860,Vkaao,वकअओ,normal
1836876,Vkasy,वकसी,normal
1836902,Vkdea,वकड़ी,normal
1836925,Vkiran,वकिरण,normal
1836961,Vkmalan,वक्मलन,normal
1836989,Vkon,वकों,normal
1836991,Vkool,वकुल,normal
1837088,Vksai,वकसअई,normal
1837108,Vkva,वक्वअ,normal
1837220,Vlight,वलयघट,normal
1837237,Vlkm,वल्कम,normal
1837248,Vllow,वल्लो,normal
1837291,Vlsk,वलसक,normal
1837303,Vlyle,वलयले,normal
1837449,Vmaps,व्मप्स,normal
